post_date,transaction_id,tag_no,unit,cost_center,entry_time,exit_time,toll_loc_name_start,entry_plaza,toll_loc_name_end,exit_plaza,toll_class,agency,amount,transactiondesc
2025-10-10,280107761197775,B6010107803,8660,,2025-10-08 15:28:03+00:00,,130-dkcrp-06 307,H13-DECKC,nan,-,,HCTRA,6.54,
2025-10-12,328255779310147,B6010107803,8660,,2025-10-11 08:11:58+00:00,,Wichita I-135/I-235  Haysville-Derby,KTA-KTA040SB,nan,-,,KTA,0.41,
2025-10-11,171712791808108,B5010022290,S22013,,2025-10-08 14:57:41+00:00,,Wichita K-96  US-54 Kellogg,KTA-KTA050NB,nan,-,,KTA,0.14,
2025-10-10,881920338502201,B5010036855,266,,2025-10-09 23:47:11+00:00,,Wichita K-15  I-135/I-235,KTA-KTA043NB,nan,-,,KTA,0.41,
2025-10-10,168111617724861,B5010017613,8526,,2025-10-08 18:26:37+00:00,,h13-mustc-06,H13-MUSTC,nan,-,,HCTRA,4.36,
2025-10-12,275458188536031,B5010050873,1027,,2025-10-10 02:56:14+00:00,,130-dkcrp-06 307,H13-DECKC,nan,-,,HCTRA,6.54,
2025-10-16,291640443967924,B6010035639,8540,,2025-10-09 14:49:19+00:00,,s45-semlp-08,S45-SEMLP-08/09,nan,-,,HCTRA,3.9,
2025-10-11,310026950545801,U345598-TN,12166,,2025-10-09 14:19:50+00:00,,gpw-obml-50,GPW-OBML,nan,-,,HCTRA,7.2,
2025-10-14,134043905376147,B6010075495,8630,,2025-10-13 11:12:52+00:00,,75 - North Avenue (Illinois 64),75,nan,-,,ILTOLL,6.5,
2025-10-10,302534844113118,B6010205371,8401,,2025-10-08 16:06:40+00:00,,Sam Houston SW Plaza,SHT-SAMSW-09,nan,-,,HCTRA,7.0,
2025-10-10,588659177365947,B6010075131,8629,,2025-10-09 11:42:44+00:00,,John F Kennedy Bridge-RiverLink,DTS,nan,-,,RIVERLIN,13.33,
2025-10-09,994741170992670,B6010057263,S23027,,2025-10-08 21:24:25+00:00,,Topeka K-4  I-470,KTA-KTA179NB,nan,-,,KTA,0.24,
2025-10-14,190321364658572,B6010219218,8402,,2025-10-13 13:19:39+00:00,,Wichita I-135/I-235  Haysville-Derby,KTA-KTA040SB,nan,-,,KTA,0.41,
2025-10-10,184197624603045,B5010060214,9112,,2025-10-08 06:06:29+00:00,,State Line,WR-STLINE-04,nan,-,,OTA,11.31,
2025-10-12,232556321140690,B5010022294,224320,,2025-10-09 23:47:46+00:00,,I-35,CIM-177ML-13,nan,-,,OTA,1.16,
2025-10-14,254998335965651,B6010057263,S23027,,2025-10-13 12:35:59+00:00,,Lecompton K-10  Topeka I-70  K-4,KTA-KTA191EB,nan,-,,KTA,0.72,
2025-10-14,279771004955380,B6010086558,8640,,2025-10-11 13:50:59+00:00,,Mainlane Plaza West of FM 1485,GPW-1485ML,nan,-,,HCTRA,8.12,
2025-10-11,180773631476290,B5010022318,255,,2025-10-09 03:31:30+00:00,,US 75-Glenpool,CRK-75GLPL-02,nan,-,,OTA,1.81,
2025-10-14,260702688207298,B6010086545,8405,,2025-10-11 14:40:06+00:00,,Toll Gantry 2 288 ML Holly Hall SB,288-NB610-22,nan,-,,HCTRA,3.44,
2025-10-11,274660199154398,B5010017609,8441,,2025-10-10 13:28:52+00:00,,gpw-cfml-21,GPW-CFML,nan,-,,HCTRA,6.08,
2025-10-16,272228255499597,B6010035600,8555,,2025-10-14 13:47:40+00:00,,6 - PA Turnpike/Florence,6,nan,-,,NJTP,8.47,
2025-10-16,153804165640094,B6010075120,8622,,2025-10-14 18:14:40+00:00,,Mainlane Plaza South of FM 565,GPW-CLPML,nan,-,,HCTRA,8.8,
2025-10-09,270026453448865,410462470,S20034,,2025-10-07 23:02:41+00:00,,96 - Forest Boulevard,096,nan,-,,FDOT,0.35,
2025-10-12,166383189198079,B6010219260,8322,,2025-10-10 17:17:44+00:00,,130-skynp-01 4103,13C-SKYNB,nan,-,,HCTRA,12.73,
2025-10-12,282644788698982,B6010035599,8543,,2025-10-10 13:11:20+00:00,,Marshall Drive (MARDR),PGBW-MARDR-03,nan,-,,NTTA,2.6,
2025-10-11,291876571017361,B6010057268,S23012,,2025-10-10 07:56:10+00:00,,Exit 255 - U.S. 74 (West),M02,nan,-,,NCTA,0.3,
2025-10-12,706219164403632,B5010022314,224319,,2025-10-10 09:08:43+00:00,,jkt-hfnrpk,JKT-HFNRPK-04,nan,-,,OTA,0.42,
2025-10-12,266456297059397,B5010022314,224319,,2025-10-07 23:15:49+00:00,,heb-nwclml,HEB-NWCLML-10,nan,-,,OTA,1.79,
2025-10-11,246938480006053,B5010036855,266,,2025-10-10 22:41:20+00:00,,Lawrence : US-59,KTA-KTA202EB,nan,-,,KTA,0.69,
2025-10-15,273207026042597,U057481-TN,2894,,2025-10-09 18:28:27+00:00,,gpw-vrml-51,GPW-VRML,nan,-,,HCTRA,13.2,
2025-10-13,806049116065985,B6010035637,8349,,2025-10-12 07:35:09+00:00,,Mainline Plaza: East of I-45,GPW-HRDML,nan,-,,HCTRA,2.2,
2025-10-14,115158393735144,B5010036855,266,,2025-10-13 23:25:28+00:00,,Cassoday K-177  El Dorado US-77,KTA-KTA087SB,nan,-,,KTA,2.21,
2025-10-11,156604008619290,B6010219218,8402,,2025-10-10 11:56:24+00:00,,Wichita K-96  US-54 Kellogg,KTA-KTA050NB,nan,-,,KTA,0.41,
2025-10-13,304055324368216,B6010087000,8651,,2025-10-11 10:38:45+00:00,,Airport Plaza,H13-APORT,nan,-,,HCTRA,6.54,
2025-10-12,234536522640086,410462470,S20034,,2025-10-10 21:58:05+00:00,,88 - Lantana,004200,nan,-,,FDOT,0.6,
2025-10-10,115502749089028,B6010205359,8529,,2025-10-09 06:58:59+00:00,,gpw-cmbml-21,GPW-CMBML,nan,-,,HCTRA,6.84,
2025-10-15,111759222061676,B6010075122,8612,,2025-10-14 12:23:16+00:00,,gpw-spnml-51,GPW-SPNML,nan,-,,HCTRA,10.04,
2025-10-11,189010619622906,B6010075444,8634,,2025-10-10 17:15:09+00:00,,Hardy North Plaza,HDY-HDYN-04,nan,-,,HCTRA,5.25,
2025-10-11,291813415677480,B6010087081,8519,,2025-10-10 16:22:14+00:00,,Josey Main Lane Gantry (MLG2),SRT-MLG2-12,nan,-,,NTTA,3.82,
2025-10-15,181716600917287,B5010028610,8446,,2025-10-14 18:59:24+00:00,,Airport Plaza,H13-APORT,nan,-,,HCTRA,6.54,
2025-10-09,415279154106748,B6010057268,S23012,,2025-10-07 21:31:05+00:00,,Exit 270 - Austin Chaney Road,M13,nan,-,,NCTA,0.48,
2025-10-10,718323665277078,B6010066112,S24003,,2025-10-09 21:33:01+00:00,,Lawrence : US-59,KTA-KTA202EB,nan,-,,KTA,0.1,
2025-10-19,238469247992930,B6010105909,8413,,2025-10-13 14:26:00+00:00,,Walters,HEB-WALTRS-11,nan,-,,OTA,2.32,
2025-10-14,452400943016554,B6010039142,7961,,2025-10-09 14:28:52+00:00,,13c-blusb-01,13C-BLUSB,nan,-,,HCTRA,27.81,
2025-10-15,226870020123754,B6010057279,S24005,,2025-10-08 05:35:29+00:00,,heb-nwclml,HEB-NWCLML-13,nan,-,,OTA,1.79,
2025-10-14,310197687304316,B6010107742,8602,,2025-10-12 19:21:23+00:00,,John F Kennedy Bridge-RiverLink,DTS,nan,-,,RIVERLIN,13.33,
2025-10-15,231478513308949,B6010107768,8509,,2025-10-13 09:40:43+00:00,,13c-blusb-01,13C-BLUNB,nan,-,,HCTRA,27.81,
2025-10-14,794140163136594,B6010086543,8638,,2025-10-13 07:40:53+00:00,,43 - I-80 WB,43,nan,-,,ILTOLL,6.1,
2025-10-09,228798374919552,B6010174711,79,,2025-10-08 00:18:42+00:00,,West Main Plaza (Hyde Park),T56,nan,-,,FDOT,5.6,
2025-10-11,248627579130358,B6010057263,S23027,,2025-10-08 14:52:55+00:00,,El Dorado US-77  US-254,KTA-KTA073SB,nan,-,,KTA,0.24,
2025-10-11,215880031515804,B6010039121,8435,,2025-10-08 09:30:37+00:00,,"I820-35WS South Entrance, Exit 57C",I35WS-820-31,nan,-,,NTTA,27.2,
2025-10-10,175316068624036,B6010065788,8115,,2025-10-09 16:51:31+00:00,,Wichita K-96  US-54 Kellogg,KTA-KTA050NB,nan,-,,KTA,0.41,
2025-11-06,136734536258012,B6010174786,S20046,,2025-10-12 09:43:33+00:00,,Exit 43,H 43,nan,-,,PTC,29.19,
2025-10-14,416456175921958,B5010060221,8152,,2025-10-13 14:45:17+00:00,,130-dkcrp-06 307,H13-DECKC,nan,-,,HCTRA,6.54,
2025-10-15,486482481607101,B5010065476,S23032,,2025-10-14 08:39:26+00:00,,Exit 266 - Morgan Mill Road,M12,nan,-,,NCTA,0.64,
2025-10-15,670762041650625,B6010057263,S23027,,2025-10-14 15:02:22+00:00,,Wichita US-54  K-15,KTA-KTA047NB,nan,-,,KTA,0.24,
2025-10-17,699427037634501,B6010174709,251,,2025-10-11 06:45:12+00:00,,East Main Plaza (78th Street),101760,nan,-,,THEA,4.26,
2025-10-15,246258179758467,B6010167872,8310,,2025-10-13 18:29:12+00:00,,Airport Plaza,H13-APORT,nan,-,,HCTRA,6.54,
2025-10-11,239167635848983,B6010174780,S17033,,2025-10-09 21:50:46+00:00,,Sam Houston Central Plaza,SHT-SAMC-08,nan,-,,HCTRA,1.35,
2025-10-14,291489152157900,B6010107768,8509,,2025-10-13 04:39:46+00:00,,Cameron Plaza,H13-CAMRO,nan,-,,HCTRA,6.54,
2025-10-17,115277892230761,B6010119884,8406,,2025-10-09 15:38:20+00:00,,Airport Plaza,H13-APORT,nan,-,,HCTRA,6.54,
2025-10-10,207379984260300,B5010058942,259,,2025-10-08 22:45:54+00:00,,East Topeka: I-70,KTA-KTA183WB,nan,-,,KTA,0.28,
2025-10-11,456980472937146,B5010022314,224319,,2025-10-09 08:50:45+00:00,,jkt-hfnrpk,JKT-HFNRPK-04,nan,-,,OTA,0.42,
2025-10-10,747070374562507,B6010107803,8660,,2025-10-09 12:07:17+00:00,,Mulvane K-53  US-160,KTA-KTA021SB,nan,-,,KTA,1.93,
2025-10-16,791295678255107,B6010119901,8329,,2025-10-14 09:44:40+00:00,,A 88,A88,nan,-,,PTC,6.6,
2025-10-14,279266381446643,B6010119921,8417,,2025-10-13 11:19:50+00:00,,41 - 163rd St Mainline,41,nan,-,,ILTOLL,8.15,
2025-10-11,153312923542363,B6010057263,S23027,,2025-10-10 14:05:48+00:00,,Wichita I-135/I-235  Haysville-Derby,KTA-KTA040SB,nan,-,,KTA,0.14,
2025-10-08,225631782089158,B5010022289,S22012,,2025-10-07 20:28:56+00:00,,Eastern Terminal,KTA-KTA217WB,nan,-,,KTA,1.2,
2025-10-11,239270277861307,B6010057268,S23012,,2025-10-10 07:52:18+00:00,,Exit 259 - Unionville-Indian Trail Road,M06,nan,-,,NCTA,0.22,
2025-10-11,979058295187400,B5010058944,206,,2025-10-10 00:30:44+00:00,,El Dorado US-77  Andover 21st,KTA-KTA061SB,nan,-,,KTA,1.93,
2025-10-14,602718137874852,B6010052896,8605,,2025-10-13 16:08:36+00:00,,Coit Main Lane Gantry (MLP7),PGBT-MLP7-08,nan,-,,NTTA,6.6,
2025-10-14,172822049338042,B6010107768,8509,,2025-10-13 04:54:51+00:00,,Airport Plaza,H13-APORT,nan,-,,HCTRA,6.54,
2025-10-15,179047743157394,B6010065787,8330,,2025-10-13 19:37:00+00:00,,Exit 259 - Unionville-Indian Trail Road,M06,nan,-,,NCTA,0.88,
2025-10-14,490724674640863,B6010204228,8507,,2025-10-12 20:10:26+00:00,,Abraham Lincoln Bridge,DTN,nan,-,,RIVERLIN,13.33,
2025-10-16,924507253502014,B6010205436,1247,,2025-10-14 14:20:47+00:00,,130-dkcrp-06 307,H13-DECKC,nan,-,,HCTRA,6.54,
2025-10-10,217961790412362,B6010107762,8459,,2025-10-09 10:33:01+00:00,,h13-mustc-06,H13-MUSTC,nan,-,,HCTRA,6.54,
2025-10-11,951492314021408,B5010061409,8530,,2025-10-09 07:33:21+00:00,,Sam Houston Central Plaza,SHT-SAMC-07,nan,-,,HCTRA,7.0,
2025-10-12,237898460846581,B5010063666,8204,,2025-10-09 13:51:25+00:00,,I635-LOOP12 I-35E Texpress Entrance,I635-LOOP12-1B,nan,-,,NTTA,15.8,
2025-10-12,253548027257510,B6010075444,8634,,2025-10-10 17:23:12+00:00,,Hardy South Plaza,HDY-HDYS-10,nan,-,,HCTRA,7.0,
2025-10-11,235936765114814,U227101-TN,13120,,2025-10-09 18:41:56+00:00,,Hardy North Plaza,HDY-HDYN-09,nan,-,,HCTRA,8.4,
2025-10-09,113317014937935,B6010057263,S23027,,2025-10-08 13:46:47+00:00,,Southern Terminal: Border  US-160,KTA-KTA017SB,nan,-,,KTA,0.91,
2025-10-12,185617610113349,B6010105909,8413,,2025-10-10 11:06:29+00:00,,A 88,A88,nan,-,,PTC,6.6,
2025-10-13,558056850261001,B5010058928,S23000,,2025-10-10 06:01:46+00:00,,Decker Prairie Mainlane - EZ TAG Only,MCT-DECKR-09,nan,-,,HCTRA,1.54,
2025-10-10,334897757834074,B6010205361,8518,,2025-10-08 05:31:26+00:00,,130-dkcrp-06 307,H13-DECKC,nan,-,,HCTRA,6.54,
2025-10-13,146392679662075,C854HR-TN,S24015,,2025-10-08 21:03:17+00:00,,SR874 South (at Tpke),S80,nan,-,,FDOT,0.23,
2025-10-12,894893356217809,C491HR-TN,S23032,,2025-10-10 21:15:52+00:00,,Exit 259 - Unionville-Indian Trail Road,M05,nan,-,,NCTA,0.22,
2025-10-11,244638685001449,1662894601106,216,,2025-10-09 13:01:29+00:00,,Aldine Mail Route,HDY-ALDN-30,nan,-,,HCTRA,2.5,
2025-10-10,202074710588472,B6010086985,8554,,2025-10-09 11:56:20+00:00,,Abraham Lincoln Bridge,DTN,nan,-,,RIVERLIN,13.33,
2025-10-16,441024222939546,B6010052909,8610,,2025-10-14 09:15:08+00:00,,T 336,T336,nan,-,,PTC,6.04,
2025-10-12,142662481560962,B6010205371,8401,,2025-10-11 18:28:39+00:00,,gpw-obml-50,GPW-OBML,nan,-,,HCTRA,4.8,
2025-10-12,190698689963335,B6010205371,8401,,2025-10-11 13:28:58+00:00,,130-dkcrp-06 307,H13-DECKC,nan,-,,HCTRA,6.54,
2025-10-11,374141628861060,B6010086526,8655,,2025-10-09 12:08:27+00:00,,Sam Houston South Plaza,SHT-SAMS-11,nan,-,,HCTRA,7.0,
2025-10-14,253608860128306,B5010036855,266,,2025-10-13 23:57:21+00:00,,Wichita K-96  US-54 Kellogg,KTA-KTA050NB,nan,-,,KTA,0.41,
2025-10-08,769042949647234,B5010058944,206,,2025-10-07 22:58:51+00:00,,El Dorado US-77  US-254,KTA-KTA073SB,nan,-,,KTA,0.69,
2025-10-09,519059505215071,B6010039104,8332,,2025-10-08 14:27:43+00:00,,Wichita K-15  I-135/I-235,KTA-KTA043NB,nan,-,,KTA,0.41,
2025-10-09,300647379020105,B5010036855,266,,2025-10-08 23:52:06+00:00,,Cassoday K-177  El Dorado US-77,KTA-KTA087SB,nan,-,,KTA,2.21,
2025-10-14,221762226613609,B6010052896,8605,,2025-10-13 15:55:20+00:00,,Merritt Main Lane Gantry (MLG5),PGBT-MLG5-03,nan,-,,NTTA,8.92,
2025-10-15,100843597098198,B6010205361,8518,,2025-10-14 12:04:11+00:00,,Sam Houston NE Mainlane,SHT-SAMNE-04,nan,-,,HCTRA,7.0,
2025-10-10,235827642081509,B6010066068,S24024,,2025-10-08 21:09:54+00:00,,Exit 255 - U.S. 74 (West),M01,nan,-,,NCTA,0.3,
2025-10-11,190834969840478,B6010119859,8338,,2025-10-10 00:19:39+00:00,,Cameron Plaza,H13-CAMRO,nan,-,,HCTRA,6.54,
2025-10-11,905637748079209,B6010057263,S23027,,2025-10-10 15:01:49+00:00,,El Dorado US-77  Andover 21st,KTA-KTA061SB,nan,-,,KTA,0.67,
2025-10-15,309871031830419,B5010022290,S22013,,2025-10-10 15:21:31+00:00,,Haysville-Derby 71st  Mulvane K-53,KTA-KTA036SB,nan,-,,KTA,0.29,
2025-10-16,126279469404508,B6010075120,8622,,2025-10-14 18:39:51+00:00,,Mainlane Plaza West of Wolf Trot,GPW-WLFML,nan,-,,HCTRA,14.08,
2025-10-14,334022419019992,B5010058944,206,,2025-10-13 23:30:42+00:00,,El Dorado US-77  Andover 21st,KTA-KTA061SB,nan,-,,KTA,1.93,
2025-10-14,935072521030876,B6010066112,S24003,,2025-10-13 22:24:02+00:00,,East Topeka: I-70,KTA-KTA183WB,nan,-,,KTA,0.1,
2025-10-12,140916374666592,B6010105847,8343,,2025-10-10 17:47:42+00:00,,36 - 82nd Street Mainline,36,nan,-,,ILTOLL,8.15,
2025-10-11,679867964426196,B6010219218,8402,,2025-10-10 11:29:12+00:00,,Southern Terminal: Border  US-160,KTA-KTA017SB,nan,-,,KTA,2.62,
2025-10-14,857179662788108,B6010119951,8311,,2025-10-10 13:42:26+00:00,,"John F. Kennedy Memorial Hwy (Delaware Tpke, Newark Plaza)",D95,nan,-,,DelDOT,10.0,
2025-10-16,303662593939246,B6010052900,8616,,2025-10-13 17:34:53+00:00,,h13-mustc-06,H13-MUSTC,nan,-,,HCTRA,6.54,
2025-10-14,292732672153627,B6010057263,S23027,,2025-10-13 14:16:30+00:00,,Cassoday K-177  El Dorado US-77,KTA-KTA087SB,nan,-,,KTA,0.77,
2025-10-15,132826991139239,B6010052896,8605,,2025-10-14 07:12:55+00:00,,Dalworth Street (DALST),PGBW-DALST-03,nan,-,,NTTA,1.36,
2025-10-21,285164221296416,B6010035639,8540,,2025-10-13 09:29:36+00:00,,h13-mustc-06,H13-MUSTC,nan,-,,HCTRA,6.54,
2025-10-15,681150236020776,B6010065780,9076,,2025-10-13 05:04:04+00:00,,msk-cwtml,MSK-CWTML-13,nan,-,,OTA,6.69,
2025-10-14,219020078186296,B6010205357,1116,,2025-10-12 19:11:33+00:00,,42 - I-57/147th St (Illinois 83),42,nan,-,,ILTOLL,8.15,
2025-10-10,265872816290765,B5010036855,266,,2025-10-09 22:19:23+00:00,,Emporia I-35  Cassoday K-177,KTA-KTA123NB,nan,-,,KTA,4.83,
2025-10-13,143831054477951,B6010119922,8348,,2025-10-12 11:09:53+00:00,,Haysville-Derby 71st  Mulvane K-53,KTA-KTA036SB,nan,-,,KTA,0.83,
2025-10-15,270197278668865,B5010022319,8627,,2025-10-13 21:40:07+00:00,,73 - Army Trail Road Mainline,73,nan,-,,ILTOLL,8.15,
2025-10-15,996876371069715,B6010039141,8312,,2025-10-14 11:37:46+00:00,,Cassoday K-177  El Dorado US-77,KTA-KTA087SB,nan,-,,KTA,2.21,
2025-10-08,154409507358428,B5010058944,206,,2025-10-07 23:10:15+00:00,,El Dorado US-77  Andover 21st,KTA-KTA061SB,nan,-,,KTA,1.93,
2025-10-15,276505271210138,B5010065476,S23032,,2025-10-14 08:47:51+00:00,,Exit 257 - Indian Trail-Fairview Road,M04,nan,-,,NCTA,0.36,
2025-10-12,334111116375022,B6010065788,8115,,2025-10-11 13:45:26+00:00,,Lecompton K-10  Topeka I-70  K-4,KTA-KTA191EB,nan,-,,KTA,2.07,
2025-10-14,167624812702851,B6010075137,8635,,2025-10-12 17:33:50+00:00,,State Line,WR-STLINE-04,nan,-,,OTA,3.98,
2025-10-11,337748083920998,B6010174710,8603,,2025-10-10 08:22:20+00:00,,Sam Houston North Plaza,SHT-SAMN-09,nan,-,,HCTRA,7.0,
2025-10-11,143008866054427,B5010022289,S22012,,2025-10-10 09:44:03+00:00,,Tonganoxie-Eudora: 222nd St  Lawrence : US-59,KTA-KTA207WB,nan,-,,KTA,0.38,
2025-10-11,338298494857892,B6010066068,S24024,,2025-10-09 21:12:59+00:00,,Exit 257 - Indian Trail-Fairview Road,M03,nan,-,,NCTA,0.36,
2025-10-14,197693375626577,B6010205357,1116,,2025-10-12 19:23:23+00:00,,39 - 83rd St Mainline,39,nan,-,,ILTOLL,8.15,
2025-10-12,125457134881289,B5010022318,255,,2025-10-10 21:33:33+00:00,,jkt-us77,JKT-US77-11,nan,-,,OTA,2.27,
2025-10-08,103297154245269,B6010035670,8547,,2025-10-07 22:18:36+00:00,,Eastern Terminal,KTA-KTA217WB,nan,-,,KTA,3.45,
2025-10-11,166621035386300,B6010219224,8455,,2025-10-09 11:32:48+00:00,,151 - N.Ridgeville-Cleveland,151,nan,-,,OTC,26.25,
2025-10-09,231311399690712,B6010057263,S23027,,2025-10-08 20:34:23+00:00,,Lawrence : US-59,KTA-KTA202EB,nan,-,,KTA,0.1,
2025-10-10,772625691374826,U511827-TN,15003,,2025-10-09 03:45:36+00:00,,Shiloh Main Lane Gantry (MLP6),PGBT-MLP6-08,nan,-,,NTTA,9.24,
2025-10-15,968567670921582,U057481-TN,2894,,2025-10-09 18:17:11+00:00,,gpw-mokml-50,GPW-MOKML,nan,-,,HCTRA,8.4,
2025-10-09,149015438533718,B6010039104,8332,,2025-10-08 14:50:43+00:00,,Southern Terminal: Border  US-160,KTA-KTA017SB,nan,-,,KTA,2.62,
2025-10-15,291691256283414,B5010022290,S22013,,2025-10-14 13:47:47+00:00,,Emporia I-35  Cassoday K-177,KTA-KTA123NB,nan,-,,KTA,1.68,
2025-10-15,165162133335140,B6010035735,8553,,2025-10-14 11:21:54+00:00,,Sam Houston North Plaza,SHT-SAMN-09,nan,-,,HCTRA,7.0,
2025-10-15,182212687800485,B5010050872,9009,,2025-10-14 11:49:41+00:00,,Abraham Lincoln Bridge,DTN,nan,-,,RIVERLIN,13.33,
2025-10-13,179089208680311,B6010052873,8317,,2025-10-12 19:55:05+00:00,,Cameron Plaza,H13-CAMRO,nan,-,,HCTRA,6.54,
2025-10-12,143458420217934,B6010065788,8115,,2025-10-11 15:43:37+00:00,,Wichita K-96  US-54 Kellogg,KTA-KTA050NB,nan,-,,KTA,0.41,
2025-10-13,299239954168549,B6010119922,8348,,2025-10-12 11:22:41+00:00,,Wichita K-96  US-54 Kellogg,KTA-KTA050NB,nan,-,,KTA,0.41,
2025-10-10,609402157726732,B6010119884,8406,,2025-10-09 04:35:08+00:00,,Wilcrest,KTY-WLCRW-01,nan,-,,HCTRA,7.0,
2025-10-09,175965964804109,B6010035659,8546,,2025-10-07 19:09:06+00:00,,Merritt Main Lane Gantry (MLG5),PGBT-MLG5-08,nan,-,,NTTA,8.92,
2025-10-09,554491076588406,B6010174711,79,,2025-10-07 23:49:50+00:00,,East Main Plaza (78th Street),T64,nan,-,,FDOT,8.52,
2025-10-17,290960076597212,B5010022290,S22013,,2025-10-13 14:55:34+00:00,,El Dorado US-77  US-254,KTA-KTA073SB,nan,-,,KTA,0.24,
2025-10-11,219500622596531,B5010058942,259,,2025-10-10 21:41:53+00:00,,Tonganoxie-Eudora: 222nd St  Lawrence : US-59,KTA-KTA207WB,nan,-,,KTA,1.1,
2025-10-10,146619454183407,B5010022318,255,,2025-10-08 04:23:08+00:00,,US 75-Glenpool,CRK-75GLPL-02,nan,-,,OTA,1.81,
2025-10-09,736432318235464,U511883-TN,15059,,2025-10-08 03:44:37+00:00,,Shiloh Main Lane Gantry (MLP6),PGBT-MLP6-12,nan,-,,NTTA,6.93,
2025-10-14,973268603222127,B6010119921,8417,,2025-10-12 20:55:34+00:00,,Lewis and Clark Bridge,ECN,nan,-,,RIVERLIN,13.33,
2025-10-10,205394474914037,B5010022318,255,,2025-10-07 23:21:54+00:00,,jkt-us77,JKT-US77-11,nan,-,,OTA,2.27,
2025-10-15,234867557645611,B6010107779,8658,,2025-10-13 19:30:41+00:00,,Sam Houston Central Plaza,SHT-SAMC-12,nan,-,,HCTRA,7.0,
2025-10-16,301966635562193,B6010204254,8105,,2025-10-14 14:35:30+00:00,,Pax (Toll Plaza B),B,nan,-,,WVPEDTA,13.0,
2025-10-14,244782811079972,B5010022290,S22013,,2025-10-10 05:16:52+00:00,,Lawrence US-59S  Lecompton K-10,KTA-KTA201WB,nan,-,,KTA,0.24,
2025-11-10,263442896625773,V5307HY-TN,265,,2025-10-10 18:17:15+00:00,,249a-fm1488-20,249-148ML-20/21/22,nan,-,,HCTRA,11.96,
2025-10-11,284142686463121,B6010086458,8643,,2025-10-10 10:57:32+00:00,,141 - Port St. Lucie,142,nan,-,,FDOT,0.9,
2025-10-14,872273948034789,B6010075119,8621,,2025-10-12 16:18:13+00:00,,13c-blusb-01,13C-BLUSB,nan,-,,HCTRA,27.81,
2025-10-15,255254245443804,B6010107762,8459,,2025-10-14 09:43:40+00:00,,Sam Houston South Plaza,SHT-SAMS-07,nan,-,,HCTRA,3.5,
2025-10-12,326615532156824,B6010075118,8620,,2025-10-11 15:04:42+00:00,,Lewis and Clark Bridge,ECS,nan,-,,RIVERLIN,13.33,
2025-10-13,151295783032343,B6010035637,8349,,2025-10-09 00:03:00+00:00,,gpw-nwml-90,GPW-NWML,nan,-,,HCTRA,5.2,
2025-10-14,187150451890992,B6010125734,S24016,,2025-10-13 11:17:45+00:00,,25 - East Toll Plaza,AAE,nan,-,,FDOT,3.18,
2025-10-15,259621745183862,B6010119955,8347,,2025-10-14 14:27:01+00:00,,El Dorado US-77  Andover 21st,KTA-KTA061SB,nan,-,,KTA,1.93,
2025-10-14,281140288761370,B6010107742,8602,,2025-10-13 12:32:08+00:00,,39 - 83rd St Mainline,39,nan,-,,ILTOLL,8.15,
2025-10-12,281123851024025,B5010065476,S23032,,2025-10-11 07:50:46+00:00,,Exit 266 - Morgan Mill Road,M12,nan,-,,NCTA,0.64,
2025-10-13,102922462385984,B6010039119,8421,,2025-10-12 06:18:35+00:00,,Airport Plaza,H13-APORT,nan,-,,HCTRA,6.54,
2025-10-10,174622252813716,B6010125735,S24018,,2025-10-08 21:30:09+00:00,,0X - Golden Glades Plaza,006300,nan,-,,FDOT,1.16,
2025-10-11,102008236735632,B6010107803,8660,,2025-10-10 16:54:55+00:00,,Tonganoxie-Eudora: 222nd St  Lawrence : US-59,KTA-KTA207WB,nan,-,,KTA,1.1,
2025-10-09,251530135799137,B6010035637,8349,,2025-10-08 14:48:21+00:00,,Cameron Plaza,H13-CAMRO,nan,-,,HCTRA,6.54,
2025-11-12,145169429145671,V5307HY-TN,265,,2025-10-09 17:58:44+00:00,,Decker Prairie Mainlane - EZ TAG Only,MCT-DECKR-09,nan,-,,HCTRA,6.39,
2025-10-10,163887855206110,B5010036855,266,,2025-10-09 23:58:46+00:00,,Andover 21st  Wichita K-96,KTA-KTA056SB,nan,-,,KTA,0.55,
2025-10-12,124206851382987,B6010107803,8660,,2025-10-11 18:20:04+00:00,,130-dkcrp-06 307,H13-DECKC,nan,-,,HCTRA,6.54,
2025-10-14,268161816434071,B6010219218,8402,,2025-10-13 12:39:35+00:00,,Cassoday K-177  El Dorado US-77,KTA-KTA087SB,nan,-,,KTA,2.21,
2025-10-11,151377083082625,B5010028610,8446,,2025-10-09 23:37:45+00:00,,h13-mustc-06,H13-MUSTC,nan,-,,HCTRA,4.36,
2025-10-14,166966676340980,B6010039119,8421,,2025-10-12 06:07:45+00:00,,130-skynp-01 4103,13C-SKYNB,nan,-,,HCTRA,12.73,
2025-10-09,780841669871575,B6010039104,8332,,2025-10-08 14:15:36+00:00,,Andover 21st  Wichita K-96,KTA-KTA056SB,nan,-,,KTA,0.55,
2025-10-19,104993830997978,B6010057271,S23022,,2025-10-13 23:38:58+00:00,,Oklahoma City,TRN-OKCWGT-04,nan,-,,OTA,5.4,
2025-10-11,199812461644645,B6010087081,8519,,2025-10-10 16:03:45+00:00,,Royal Lane (ROYLN),PGBT-ROYLN-03,nan,-,,NTTA,0.8,
